common_name,scientific_name,observation_count,state,county,locality,latitude,longitude,observation_date,observer_id,geom
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 24 Aug 2014--leg 14,40.886593,-69.467776,8/24/2014,obsr18326,0101000020E6100000A376BF0AF05D51C067EE21E17B714440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Hamlin Reservation,42.6701936,-70.8094597,5/3/2014,obsr182792,0101000020E610000085BB0E30CEB351C087FE64E7C8554540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Barnstable,Harwich Community Gardens,41.6746909,-70.0910568,11/11/2014,obsr354927,0101000020E61000000585E6DFD38551C054347B455CD64440
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Barnstable,"stakeout Rufous Hummingbird--Eagle Lane, Brewster (2014)",41.7756964,-70.0396657,12/16/2014,obsr110716,0101000020E6100000781101E2898251C0FECF06054AE34440
Swallow-tailed Kite,Elanoides forficatus,1,Massachusetts,Barnstable,"Rt. 6 at exit 11, Harwich",41.7223228,-70.0349665,3/12/2014,obsr171679,0101000020E6100000287D21E43C8251C0DC93D11275DC4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Linda Loring Nature Center,41.292364,-70.170262,12/28/2014,obsr139526,0101000020E610000019709692E58A51C08D43FD2E6CA54440
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Barnstable,Harwich Community Gardens,41.6746909,-70.0910568,11/11/2014,obsr159915,0101000020E61000000585E6DFD38551C054347B455CD64440
Tundra Swan,Cygnus columbianus,1,Massachusetts,Berkshire,"Bartholomew's Cobble, Ashley Falls",42.0566058,-73.3433425,3/24/2014,obsr439844,0101000020E6100000EC34D252F95552C0C8E1DDDB3E074540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Hamlin Reservation,42.6701936,-70.8094597,5/3/2014,obsr222258,0101000020E610000085BB0E30CEB351C087FE64E7C8554540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Bristol,county st seekonk,41.8143589,-71.3076839,12/14/2014,obsr816846,0101000020E61000005E00D017B1D351C0705A95E93CE84440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 24 Aug 2014--leg 14,40.886593,-69.467776,8/24/2014,obsr171282,0101000020E6100000A376BF0AF05D51C067EE21E17B714440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 24 Aug 2014--leg 14,40.886593,-69.467776,8/24/2014,obsr111208,0101000020E6100000A376BF0AF05D51C067EE21E17B714440
White-faced Ibis,Plegadis chihi,2,Massachusetts,Essex,Hamlin Reservation,42.6701936,-70.8094597,5/4/2014,obsr281675,0101000020E610000085BB0E30CEB351C087FE64E7C8554540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Hamlin Reservation,42.6701936,-70.8094597,4/28/2014,obsr52356,0101000020E610000085BB0E30CEB351C087FE64E7C8554540
Swallow-tailed Kite,Elanoides forficatus,1,Massachusetts,Essex,"Southern Ave., Essex",42.6143648,-70.7688725,3/15/2014,obsr171679,0101000020E6100000CD92003535B151C023E87981A34E4540
Gull-billed Tern,Gelochelidon nilotica,1,Massachusetts,Essex,"US-MA-Newbury - 42.7681x-70.8052 - Jul 14, 2014, 9:44 AM",42.768057,-70.80523,7/14/2014,obsr103682,0101000020E610000084F068E388B351C0603B18B14F624540
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 24 Aug 2014--leg 14,40.886593,-69.467776,8/24/2014,obsr231478,0101000020E6100000A376BF0AF05D51C067EE21E17B714440
Tundra Swan,Cygnus columbianus,1,Massachusetts,Bristol,County St. Seekonk,41.8093883,-71.2943387,12/11/2014,obsr308689,0101000020E61000009E9CFC71D6D251C0ED212B099AE74440
Ruff,Calidris pugnax,1,Massachusetts,Nantucket,"North Head Long Pond, Nantucket, MA",41.2866912,-70.170064,4/12/2014,obsr140376,0101000020E6100000868E1D54E28A51C08706184CB2A44440
Mew Gull,Larus canus,1,Massachusetts,Nantucket,Low Beach,41.2489671,-69.9714088,1/1/2014,obsr203131,0101000020E6100000FCC2D08F2B7E51C0D6236827DE9F4440
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Barnstable,Harwich Community Gardens,41.6746909,-70.0910568,11/9/2014,obsr344864,0101000020E61000000585E6DFD38551C054347B455CD64440
Tundra Swan,Cygnus columbianus,1,Massachusetts,Berkshire,Bartholomew's Cobble (TTOR),42.0575,-73.3508,3/24/2014,obsr504709,0101000020E6100000F5DBD781735652C08FC2F5285C074540
Ruff,Calidris pugnax,1,Massachusetts,Essex,Parker River NWR--Cross Farm Hill,42.7169991,-70.7805023,5/20/2014,obsr133267,0101000020E6100000FA3CEBBFF3B151C077E162A0C65B4540
Mew Gull,Larus canus,1,Massachusetts,Essex,"Lynn, Kings Beach",42.4654,-70.9231,3/13/2015,obsr149679,0101000020E610000002BC051214BB51C07AC7293A923B4540
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Barnstable,"stakeout Rufous Hummingbird--Eagle Lane, Brewster (2014)",41.7756964,-70.0396657,12/14/2014,obsr34720,0101000020E6100000781101E2898251C0FECF06054AE34440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 24 Aug 2014--leg 14,40.886593,-69.467776,8/24/2014,obsr90474,0101000020E6100000A376BF0AF05D51C067EE21E17B714440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 24 Aug 2014--leg 14,40.886593,-69.467776,8/24/2014,obsr34603,0101000020E6100000A376BF0AF05D51C067EE21E17B714440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 24 Aug 2014--leg 14,40.886593,-69.467776,8/24/2014,obsr607768,0101000020E6100000A376BF0AF05D51C067EE21E17B714440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Hamlin Reservation,42.6701936,-70.8094597,4/28/2014,obsr278201,0101000020E610000085BB0E30CEB351C087FE64E7C8554540
Mississippi Kite,Ictinia mississippiensis,1,Massachusetts,Barnstable,Falmouth Town Forest,41.5755171,-70.6132507,5/4/2014,obsr169485,0101000020E6100000F12FDD7F3FA751C0F664598BAAC94440
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Barnstable,The Olde T-time Driving Range,41.8601586,-69.9836974,12/15/2014,obsr159915,0101000020E6100000418AF0E5F47E51C0C32F50AD19EE4440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Bothways Farm,42.6167924,-70.77075,5/1/2014,obsr323115,0101000020E610000017D9CEF753B151C0EF35A90DF34E4540
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Middlesex,Danehy Park--Cattails,42.3899864,-71.1353749,10/28/2014,obsr224782,0101000020E6100000C10C7CFBA9C851C040F10813EB314540
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Barnstable,"Eagle Wing Lane, Brewster",41.7755244,-70.0396442,10/10/2014,obsr38456,0101000020E6100000789ED387898251C001A02F6244E34440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Hamlin Reservation,42.6701936,-70.8094597,5/5/2014,obsr44478,0101000020E610000085BB0E30CEB351C087FE64E7C8554540
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,"First Bridge, Madaket",41.2840308,-70.1701149,12/29/2014,obsr108909,0101000020E6100000FD039B29E38A51C042870A1F5BA44440
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Barnstable,"Abandoned Driving Range, Eastham",41.860172,-69.984267,12/15/2014,obsr344864,0101000020E61000000DE2033BFE7E51C0AB77B81D1AEE4440
Pacific Loon,Gavia pacifica,1,Massachusetts,Essex,Cathedral Ledge,42.6791228,-70.6231856,2/1/2015,obsr806816,0101000020E6100000A4D5DA45E2A751C0E6FBF37EED564540
White-faced Ibis,Plegadis chihi,3,Massachusetts,Essex,john Wise,42.6555442,-70.8129895,4/12/2015,obsr430423,0101000020E6100000739F1C0508B451C08F0A52DFE8534540
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Deer Island,42.8347954,-70.9055229,3/29/2015,obsr201997,0101000020E6100000DC515216F4B951C0F5EC5E93DA6A4540
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr90474,0101000020E610000037E2C96E665A51C04209336DFF564440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,"Field Across from Cape Ann Golf,  Essex",42.6485751,-70.7860494,4/6/2015,obsr354100,0101000020E6100000968224A24EB251C0FEBF458204534540
Pacific Loon,Gavia pacifica,1,Massachusetts,Plymouth,South Marshfield Section - MAMA CBC,42.0858788,-70.6432228,12/27/2015,obsr132990,0101000020E6100000A982F68F2AA951C0BAB59613FE0A4540
Swallow-tailed Kite,Elanoides forficatus,1,Massachusetts,Barnstable,"Route 6, Truro",42.0036418,-70.0541496,4/18/2015,obsr55625,0101000020E6100000DB45E22F778351C004F3A15577004540
Cave Swallow,Petrochelidon fulva,1,Massachusetts,Hampden,Roger Reed SH,42.193715,-72.3049961,11/14/2015,obsr33377,0101000020E610000015BA5C0E851352C050DF32A7CB184540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,US-MA-Ipswich-116-122 MA-133,42.655691,-70.813474,4/11/2015,obsr199055,0101000020E61000005D8940F50FB451C009A4C4AEED534540
Tufted Duck,Aythya fuligula,1,Massachusetts,Middlesex,UMass Lowell--Boathouse,42.6403519,-71.3536692,3/26/2015,obsr222258,0101000020E61000008FE62384A2D651C03A37120DF7514540
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr58265,0101000020E610000037E2C96E665A51C04209336DFF564440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr131741,0101000020E610000037E2C96E665A51C04209336DFF564440
Cave Swallow,Petrochelidon fulva,4,Massachusetts,Barnstable,Chatham Light & Lighthouse Beach,41.6714212,-69.9490499,11/15/2015,obsr31638,0101000020E61000006AB1CA3BBD7C51C0A8EB3F21F1D54440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr551758,0101000020E610000037E2C96E665A51C04209336DFF564440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr526873,0101000020E610000037E2C96E665A51C04209336DFF564440
Pacific Loon,Gavia pacifica,1,Massachusetts,Plymouth,South Marshfield Section - MAMA CBC,42.0858788,-70.6432228,12/27/2015,obsr608204,0101000020E6100000A982F68F2AA951C0BAB59613FE0A4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Middlesex,UMass Lowell Boathouse,42.6403892,-71.3535082,3/26/2015,obsr293820,0101000020E61000008A77DBE09FD651C0165BF745F8514540
Pacific Loon,Gavia pacifica,1,Massachusetts,Dukes,US-MA-Aquinnah-62-98 Basin Rd - 41.3543x-70.7707,41.354253,-70.770652,12/26/2015,obsr30647,0101000020E61000003526C45C52B151C044C18C2958AD4440
Pacific Loon,Gavia pacifica,1,Massachusetts,Plymouth,Manomet Point,41.9264999,-70.5395651,5/24/2015,obsr137539,0101000020E610000008A40E3C88A251C0A71F798C97F64440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr171282,0101000020E610000037E2C96E665A51C04209336DFF564440
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Nantucket,Sankaty,41.2968967,-69.9714947,9/2/2015,obsr648835,0101000020E6100000302F1BF82C7E51C0296508B600A64440
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,UMass boat ramp lowell mass,42.48604,-70.9325,3/27/2015,obsr21889,0101000020E610000048E17A14AEBB51C02046088F363E4540
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr163389,0101000020E610000037E2C96E665A51C04209336DFF564440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr132343,0101000020E610000037E2C96E665A51C04209336DFF564440
Cave Swallow,Petrochelidon fulva,1,Massachusetts,Berkshire,Pontoosuc Lake,42.4958967,-73.2485962,11/12/2015,obsr172133,0101000020E61000003B3A0900E94F52C0E058068B793F4540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,"Raymond Fields, Ipswich MA",42.6602216,-70.8260036,4/11/2015,obsr248442,0101000020E61000003618343EDDB451C0700E322482544540
American White Pelican,Pelecanus erythrorhynchos,3,Massachusetts,Barnstable,Bay Lane,41.6429247,-70.3621852,12/22/2015,obsr561690,0101000020E61000001846D50A2E9751C03325485B4BD24440
Tufted Duck,Aythya fuligula,1,Massachusetts,Middlesex,UMass Boat House Pawtucket Blvd. Lowell Ma,42.6422271,-71.3753393,3/27/2015,obsr142098,0101000020E6100000D399208F05D851C06E8D637F34524540
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,"bogs, Sconset area, Nantucket, MA",41.2650124,-70.0053249,2/20/2015,obsr137539,0101000020E6100000B0D63F3E578051C06A8423EDEBA14440
Cave Swallow,Petrochelidon fulva,1,Massachusetts,Barnstable,"Chatham Fish Pier, Chatham",41.688489,-69.9508953,11/15/2015,obsr55625,0101000020E6100000E3DAF577DB7C51C0EF53556820D84440
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Lake Cochichewick,42.7061424,-71.099782,12/18/2015,obsr453690,0101000020E6100000B0AE0AD462C651C0D328C9DF625A4540
Swallow-tailed Kite,Elanoides forficatus,1,Massachusetts,Barnstable,Wellfleet-138 Old County Rd,41.966383,-70.066186,4/18/2015,obsr131741,0101000020E6100000FF5C34643C8451C087342A70B2FB4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Deer Island,42.8347954,-70.9055229,3/29/2015,obsr331319,0101000020E6100000DC515216F4B951C0F5EC5E93DA6A4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Madaket,41.2732837,-70.1957917,3/8/2015,obsr156749,0101000020E61000000215E9D9878C51C0D303D5F5FAA24440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr231478,0101000020E610000037E2C96E665A51C04209336DFF564440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr319662,0101000020E610000037E2C96E665A51C04209336DFF564440
Cave Swallow,Petrochelidon fulva,4,Massachusetts,Barnstable,Chatham Light & Lighthouse Beach,41.6714212,-69.9490499,11/15/2015,obsr38456,0101000020E61000006AB1CA3BBD7C51C0A8EB3F21F1D54440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Fields along #133 Ipswitch,42.6564028,-70.814395,4/11/2015,obsr325709,0101000020E6100000A9C1340C1FB451C05D80C70105544540
Pacific Loon,Gavia pacifica,1,Massachusetts,Plymouth,South Marshfield Section - MAMA CBC,42.0858788,-70.6432228,12/27/2015,obsr300458,0101000020E6100000A982F68F2AA951C0BAB59613FE0A4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Deer Island,42.8347954,-70.9055229,3/29/2015,obsr16646,0101000020E6100000DC515216F4B951C0F5EC5E93DA6A4540
Cave Swallow,Petrochelidon fulva,3,Massachusetts,Barnstable,Chatham Light & Lighthouse Beach,41.6714212,-69.9490499,11/15/2015,obsr533075,0101000020E61000006AB1CA3BBD7C51C0A8EB3F21F1D54440
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Deer Island,42.8347954,-70.9055229,3/29/2015,obsr182063,0101000020E6100000DC515216F4B951C0F5EC5E93DA6A4540
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr508384,0101000020E610000037E2C96E665A51C04209336DFF564440
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Chain Bridge,42.8335887,-70.9076345,3/27/2015,obsr193813,0101000020E61000002A8E03AF16BA51C05768D608B36A4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Deer Island,42.8347954,-70.9055229,3/29/2015,obsr9037,0101000020E6100000DC515216F4B951C0F5EC5E93DA6A4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Middlesex,UMass Lowell--Boathouse,42.6403519,-71.3536692,3/27/2015,obsr313610,0101000020E61000008FE62384A2D651C03A37120DF7514540
Swallow-tailed Kite,Elanoides forficatus,1,Massachusetts,Barnstable,"Prince Valley Road, Route 6 Truro",41.9783477,-70.0403738,4/18/2015,obsr193813,0101000020E610000060A7FD7B958251C0F4CE577F3AFD4440
Cave Swallow,Petrochelidon fulva,4,Massachusetts,Barnstable,Chatham Light & Lighthouse Beach,41.6714212,-69.9490499,11/15/2015,obsr34603,0101000020E61000006AB1CA3BBD7C51C0A8EB3F21F1D54440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Wolf Hollow,42.6558347,-70.8139658,4/8/2015,obsr222258,0101000020E610000000C4020418B451C07E0A3664F2534540
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,"bogs, Sconset area, Nantucket, MA",41.2650124,-70.0053249,2/20/2015,obsr203131,0101000020E6100000B0D63F3E578051C06A8423EDEBA14440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Falmouth, Siders, Salt Ponds, Surf Avenue",41.5433406,-70.6268549,1/3/2015,obsr3620,0101000020E610000097B503641EA851C065CB4D2F8CC54440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Long Pond/Madaket Rd,41.2837266,-70.1697921,3/15/2015,obsr156749,0101000020E6100000A027AFDFDD8A51C0AD003A2751A44440
Tufted Duck,Aythya fuligula,1,Massachusetts,Middlesex,UMass Lowell--Boathouse,42.6403519,-71.3536692,3/26/2015,obsr434805,0101000020E61000008FE62384A2D651C03A37120DF7514540
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr135617,0101000020E610000037E2C96E665A51C04209336DFF564440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr210324,0101000020E610000037E2C96E665A51C04209336DFF564440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,US-MA-Ipswich-106 Essex Rd,42.657995,-70.813569,4/11/2015,obsr30568,0101000020E61000008602B68311B451C03CF71E2E39544540
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr195140,0101000020E610000037E2C96E665A51C04209336DFF564440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr501206,0101000020E610000037E2C96E665A51C04209336DFF564440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Salt Pond, Mill Rd., Falmouth, MA",41.5265075,-70.6265545,1/2/2015,obsr56146,0101000020E610000058AA0B7819A851C0A3CC069964C34440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,cape ann golf course,42.649349,-70.785743,4/6/2015,obsr326286,0101000020E6100000E603029D49B251C05C5837DE1D534540
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Falmouth, Siders, Salt Ponds, Surf Avenue",41.5433406,-70.6268549,1/3/2015,obsr232556,0101000020E610000097B503641EA851C065CB4D2F8CC54440
Yellow Rail,Coturnicops noveboracensis,1,Massachusetts,Nantucket,Nantucket--undisclosed,41.321229,-70.004812,12/27/2015,obsr54366,0101000020E610000037A8FDD64E8051C06EC328081EA94440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Nantucket,BBC Pelagic 22 Aug 2015--leg 8,40.67967,-69.412502,8/22/2015,obsr433477,0101000020E610000037E2C96E665A51C04209336DFF564440
Cave Swallow,Petrochelidon fulva,3,Massachusetts,Barnstable,Chatham Light & Lighthouse Beach,41.6714212,-69.9490499,11/15/2015,obsr108909,0101000020E61000006AB1CA3BBD7C51C0A8EB3F21F1D54440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Wolf Hollow,42.6558518,-70.814175,4/12/2015,obsr167747,0101000020E6100000228E75711BB451C0E902A8F3F2534540
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Deer Island,42.8347954,-70.9055229,3/29/2015,obsr146255,0101000020E6100000DC515216F4B951C0F5EC5E93DA6A4540
Cave Swallow,Petrochelidon fulva,4,Massachusetts,Barnstable,Chatham Light & Lighthouse Beach,41.6714212,-69.9490499,11/15/2015,obsr171282,0101000020E61000006AB1CA3BBD7C51C0A8EB3F21F1D54440
Tufted Duck,Aythya fuligula,1,Massachusetts,Middlesex,UMass Lowell--Boathouse,42.640481,-71.353425,3/27/2015,obsr500868,0101000020E6100000AF25E4839ED651C0CD5A0A48FB514540
Pacific Loon,Gavia pacifica,1,Massachusetts,Plymouth,Manomet Point,41.9264999,-70.5395651,10/4/2015,obsr34603,0101000020E610000008A40E3C88A251C0A71F798C97F64440
Pacific Loon,Gavia pacifica,1,Massachusetts,Plymouth,Manomet Point,41.9264999,-70.5395651,5/24/2015,obsr90474,0101000020E610000008A40E3C88A251C0A71F798C97F64440
Tufted Duck,Aythya fuligula,1,Massachusetts,Middlesex,UMass Lowell--Boathouse,42.6403519,-71.3536692,3/27/2015,obsr279564,0101000020E61000008FE62384A2D651C03A37120DF7514540
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Deer Island,42.8347954,-70.9055229,3/29/2015,obsr326286,0101000020E6100000DC515216F4B951C0F5EC5E93DA6A4540
Cave Swallow,Petrochelidon fulva,3,Massachusetts,Barnstable,Chatham Light & Lighthouse Beach,41.6714212,-69.9490499,11/15/2015,obsr282210,0101000020E61000006AB1CA3BBD7C51C0A8EB3F21F1D54440
Cave Swallow,Petrochelidon fulva,4,Massachusetts,Barnstable,Chatham Light & Lighthouse Beach,41.6714212,-69.9490499,11/15/2015,obsr54366,0101000020E61000006AB1CA3BBD7C51C0A8EB3F21F1D54440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,"bogs, Sconset area, Nantucket, MA",41.2650124,-70.0053249,2/20/2015,obsr140376,0101000020E6100000B0D63F3E578051C06A8423EDEBA14440
Pacific Loon,Gavia pacifica,1,Massachusetts,Plymouth,Manomet Point,41.9264999,-70.5395651,5/24/2015,obsr31638,0101000020E610000008A40E3C88A251C0A71F798C97F64440
Pacific Loon,Gavia pacifica,1,Massachusetts,Plymouth,Manomet Point,41.9264999,-70.5395651,5/24/2015,obsr127404,0101000020E610000008A40E3C88A251C0A71F798C97F64440
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Deer Island,42.8347954,-70.9055229,3/29/2015,obsr487706,0101000020E6100000DC515216F4B951C0F5EC5E93DA6A4540
