common_name,scientific_name,observation_count,state,county,locality,latitude,longitude,observation_date,observer_id,geom
Tufted Duck,Aythya fuligula,1,Massachusetts,Plymouth,"Great Quittacas Pond, Lakeville",41.8064752,-70.8952904,11/18/2017,obsr146255,0101000020E61000000E1B1B704CB951C07D8450943AE74440
Bell's Vireo,Vireo bellii,1,Massachusetts,Bristol,Sconticut Neck--Shipyard Farm (FLPT),41.5968912,-70.8554327,12/1/2017,obsr240864,0101000020E6100000749BCB68BFB651C096A24BEE66CC4440
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Barnstable,Cowyard Lane,41.6957955,-69.9512064,7/13/2017,obsr416274,0101000020E6100000BDEFCE90E07C51C01C9AB2D30FD94440
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Berkshire,"Dalton, 54 Otis Avenue",42.47565,-73.15349,5/2/2017,obsr439844,0101000020E6100000D690B8C7D24952C0D42B6519E23C4540
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Essex,Nahant - Swallow Cave,42.4163589,-70.9096498,9/11/2017,obsr979753,0101000020E61000000774CBB337BA51C00373993F4B354540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Berkshire,US-MA-Peru-12 Bonny Ln - 42.4372x-73.0159,42.437193,-73.015922,1/31/2017,obsr146373,0101000020E61000005D52B5DD044152C02385B2F0F5374540
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)",41.8013291,-69.9610358,3/17/2017,obsr289930,0101000020E610000041D24C9C817D51C0A3EAB2F391E64440
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Berkshire,"stakeout Harris's Sparrow--Otis Avenue, Dalton (2016-17)",42.4740792,-73.1541368,5/4/2017,obsr297109,0101000020E61000000CC79860DD4952C05FDB91A0AE3C4540
White Ibis,Eudocimus albus,2,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,7/30/2017,obsr165859,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Essex,"North Shore Community Gardens, Middleton",42.589057,-70.987281,10/24/2017,obsr134697,0101000020E610000094BDA59C2FBF51C06C3D4338664B4540
White Ibis,Eudocimus albus,1,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,8/15/2017,obsr418216,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
White Ibis,Eudocimus albus,2,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,8/13/2017,obsr146373,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Say's Phoebe,Sayornis saya,1,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,8/31/2017,obsr171282,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
White Ibis,Eudocimus albus,2,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,7/30/2017,obsr229136,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Say's Phoebe,Sayornis saya,1,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,8/31/2017,obsr140275,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Essex,"North Shore Community Gardens, Middleton",42.589057,-70.987281,10/28/2017,obsr551864,0101000020E610000094BDA59C2FBF51C06C3D4338664B4540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Essex,"North Shore Community Gardens, Middleton",42.589057,-70.987281,10/27/2017,obsr231574,0101000020E610000094BDA59C2FBF51C06C3D4338664B4540
White Ibis,Eudocimus albus,2,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,8/4/2017,obsr166018,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
White Ibis,Eudocimus albus,2,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,8/15/2017,obsr789247,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)",41.8013291,-69.9610358,2/19/2017,obsr39559,0101000020E610000041D24C9C817D51C0A3EAB2F391E64440
Barnacle Goose,Branta leucopsis,1,Massachusetts,Hampden,Springfield Water Sewer Commission Pond,42.1173333,-72.8295279,11/25/2017,obsr413922,0101000020E6100000A76730FC163552C0AA1D0FC7040F4540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Middlesex,Drumlin Farm Wildlife Sanctuary (Mass Audubon),42.40239,-71.3294,11/26/2017,obsr197067,0101000020E61000005BD3BCE314D551C0641EF98381334540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,Lake Quannapowitt,42.5156385,-71.0798264,11/25/2017,obsr101012,0101000020E6100000E05630E01BC551C07D073F7100424540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,Lake Quannapowitt,42.5156385,-71.0798264,11/24/2017,obsr182792,0101000020E6100000E05630E01BC551C07D073F7100424540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,"Lakeside Cemetery, Wakefield",42.5110927,-71.0807383,11/24/2017,obsr752865,0101000020E61000003782F9D02AC551C0B7DC4F7C6B414540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Berkshire,"stakeout Boreal Chickadee--Bonny Lane, Peru (2017)",42.4338148,-73.0172503,1/17/2017,obsr675650,0101000020E6100000289600A11A4152C0A9424D3E87374540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,"Lakeside Cemetery, Wakefield",42.5110927,-71.0807383,12/3/2017,obsr317195,0101000020E61000003782F9D02AC551C0B7DC4F7C6B414540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Lane's Farm (Restricted Access),42.6526943,-70.6070495,5/13/2017,obsr110716,0101000020E6100000676325E6D9A651C08F64A07C8B534540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,Candlewood Road,42.6516835,-70.8198252,1/2/2017,obsr231574,0101000020E6100000F29B1D0478B451C0E1EB6B5D6A534540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,Candlewood Road,42.6516835,-70.8198252,1/2/2017,obsr231574,0101000020E6100000F29B1D0478B451C0E1EB6B5D6A534540
Barnacle Goose,Branta leucopsis,1,Massachusetts,Hampden,"1401â€“1427 Granville Rd, Westfield US-MA (42.1176,-72.8283)",42.117649,-72.828258,11/11/2017,obsr142028,0101000020E6100000A0A9D72D023552C01CB4571F0F0F4540
Mew Gull,Larus canus,1,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,2/26/2017,obsr171203,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Plymouth,Assawompsett Ponds complex (please use more refined location),41.8176265,-70.9079238,3/17/2017,obsr192631,0101000020E6100000A5106D6C1BBA51C0E6EB32FCA7E84440
Tufted Duck,Aythya fuligula,1,Massachusetts,Plymouth,Assawompsett Ponds complex (please use more refined location),41.8176265,-70.9079238,3/17/2017,obsr192631,0101000020E6100000A5106D6C1BBA51C0E6EB32FCA7E84440
Painted Bunting,Passerina ciris,1,Massachusetts,Hampshire,Mt View Terrace,42.2471762,-72.8677011,5/1/2017,obsr3620,0101000020E610000002CD316A883752C0BEAC3F78A31F4540
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Bristol,Demarest Lloyd SP,41.5271179,-70.9857559,11/20/2017,obsr639848,0101000020E6100000B315EA9F16BF51C06FD16E9978C34440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Bristol,Demarest Lloyd SP,41.5271179,-70.9857559,11/13/2017,obsr34603,0101000020E6100000B315EA9F16BF51C06FD16E9978C34440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Bristol,Demarest Lloyd SP,41.5271179,-70.9857559,12/3/2017,obsr172133,0101000020E6100000B315EA9F16BF51C06FD16E9978C34440
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,Lakeside Cemetary,42.5118861,-71.0822671,11/24/2017,obsr51083,0101000020E61000005A023ADD43C551C07463D57B85414540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/4/2017,obsr296141,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/4/2017,obsr296141,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,Acushnet River - 200 Riverside,41.6648757,-70.9186617,1/12/2017,obsr356118,0101000020E61000009E65715ACBBA51C0DBB39DA51AD54440
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Barnstable,Scusset Beach State Reservation,41.7781927,-70.500555,11/14/2017,obsr34720,0101000020E61000005BB6D61709A051C0333E82D19BE34440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/21/2017,obsr312748,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/21/2017,obsr312748,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/4/2017,obsr279564,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/4/2017,obsr279564,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Worcester,Bolton Flats WMA--Lancaster,42.4456349,-71.6573131,10/21/2017,obsr453690,0101000020E6100000DFEEF66A11EA51C066BA7C900A394540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/29/2017,obsr209450,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/29/2017,obsr209450,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/16/2017,obsr272549,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/16/2017,obsr272549,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Berkshire,US-MA-Peru-18 Bonny Ln - 42.4390x-73.0154,42.439018,-73.015414,1/2/2017,obsr172133,0101000020E6100000A379008BFC4052C07B2DE8BD31384540
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Worcester,Bolton Flats WMA--Bolton,42.4640087,-71.6400582,10/18/2017,obsr320776,0101000020E61000005822ABB6F6E851C09DC717A3643B4540
Bell's Vireo,Vireo bellii,1,Massachusetts,Bristol,Sconticut Neck--Shipyard Farm (FLPT),41.5968912,-70.8554327,11/29/2017,obsr508253,0101000020E6100000749BCB68BFB651C096A24BEE66CC4440
Bell's Vireo,Vireo bellii,1,Massachusetts,Bristol,Sconticut Neck--Shipyard Farm (FLPT),41.5968912,-70.8554327,11/30/2017,obsr284949,0101000020E6100000749BCB68BFB651C096A24BEE66CC4440
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Barnstable,Cowyard Lane,41.6957955,-69.9512064,7/10/2017,obsr55625,0101000020E6100000BDEFCE90E07C51C01C9AB2D30FD94440
Barnacle Goose,Branta leucopsis,1,Massachusetts,Hampden,Stanley Park,42.1236917,-72.7867413,11/24/2017,obsr352663,0101000020E6100000677A2EF8593252C0B1242F21D50F4540
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Plymouth,Daniel Webster Wildlife Sanctuary (Mass Audubon),42.0881122,-70.6772727,11/18/2017,obsr436977,0101000020E6100000503E986F58AB51C076B0B442470B4540
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Plymouth,stakeout Rufous Hummingbird--Hingham (Nov 2017),42.1745363,-70.8847734,11/18/2017,obsr102367,0101000020E6100000BA579C20A0B851C0803B9A3457164540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Essex,"North Shore Community Gardens, Middleton",42.589057,-70.987281,10/28/2017,obsr201997,0101000020E610000094BDA59C2FBF51C06C3D4338664B4540
White Ibis,Eudocimus albus,2,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,8/14/2017,obsr532483,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Essex,"North Shore Community Gardens, Middleton",42.589057,-70.987281,10/26/2017,obsr131201,0101000020E610000094BDA59C2FBF51C06C3D4338664B4540
Barnacle Goose,Branta leucopsis,1,Massachusetts,Hampden,Springfield Water Sewer Commission Pond,42.1173333,-72.8295279,11/25/2017,obsr753016,0101000020E6100000A76730FC163552C0AA1D0FC7040F4540
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Plymouth,Hingham,42.2361435,-70.8879089,11/25/2017,obsr436977,0101000020E6100000F3D4D97FD3B851C0DCD440F3391E4540
White Ibis,Eudocimus albus,2,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,8/9/2017,obsr131080,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
White Ibis,Eudocimus albus,2,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,7/31/2017,obsr407714,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
White Ibis,Eudocimus albus,2,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,7/29/2017,obsr131741,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Plymouth,Hingham,42.2361435,-70.8879089,11/25/2017,obsr97018,0101000020E6100000F3D4D97FD3B851C0DCD440F3391E4540
White Ibis,Eudocimus albus,2,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,7/30/2017,obsr947890,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,"Lakeside Cemetery, Wakefield US-MA (42.5118,-71.0820)",42.511836,-71.082047,11/21/2017,obsr452790,0101000020E6100000096F0F4240C551C02E7590D783414540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,"Lakeside Cemetery, Wakefield US-MA (42.5114,-71.0818)",42.511444,-71.081778,11/21/2017,obsr131549,0101000020E610000011E2CAD93BC551C022DE3AFF76414540
Franklin's Gull,Leucophaeus pipixcan,1,Massachusetts,Barnstable,Race Point,42.0691855,-70.2381706,6/7/2017,obsr55625,0101000020E61000009977E62F3E8F51C0C0ED0912DB084540
Franklin's Gull,Leucophaeus pipixcan,1,Massachusetts,Barnstable,Race Point,42.0691855,-70.2381706,6/7/2017,obsr55625,0101000020E61000009977E62F3E8F51C0C0ED0912DB084540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Middlesex,Drumlin Farm Wildlife Sanctuary (Mass Audubon),42.40239,-71.3294,11/26/2017,obsr143637,0101000020E61000005BD3BCE314D551C0641EF98381334540
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Berkshire,"Yard -54 Otis Ave. Dalton, Ma.",42.475103,-73.153866,4/11/2017,obsr263464,0101000020E6100000D87DC7F0D84952C0A19DD32CD03C4540
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Barnstable,Highland Light Area,42.0393753,-70.0621842,10/22/2017,obsr246132,0101000020E6100000FD5470D3FA8351C096E2F43F0A054540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Nantucket,Miacomet Field,41.258906,-70.107145,5/30/2017,obsr560638,0101000020E610000084BBB376DB8651C07D5EF1D423A14440
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,Lake Quannapowitt,42.5156385,-71.0798264,11/21/2017,obsr643030,0101000020E6100000E05630E01BC551C07D073F7100424540
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Barnstable,Old North Truro Cemetery,42.0237616,-70.0735205,10/22/2017,obsr429230,0101000020E61000007AC5538FB48451C04873BF9E0A034540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,lakeside cemetery,42.5121225,-71.081264,11/21/2017,obsr453690,0101000020E6100000E695EB6D33C551C0DB85E63A8D414540
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,Acushnet River--Slocum Street bridge,41.6782393,-70.9162251,1/16/2017,obsr406007,0101000020E61000008F119A6EA3BA51C0542E9E8BD0D64440
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,"Lakeside Cemetery, Wakefield",42.5110927,-71.0807383,11/29/2017,obsr427563,0101000020E61000003782F9D02AC551C0B7DC4F7C6B414540
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,Acushnet River--Slocum Street bridge,41.6782393,-70.9162251,1/14/2017,obsr407714,0101000020E61000008F119A6EA3BA51C0542E9E8BD0D64440
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,"Lakeside Cemetery, Wakefield",42.5110927,-71.0807383,12/2/2017,obsr182063,0101000020E61000003782F9D02AC551C0B7DC4F7C6B414540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,"Lakeside Cemetery, Wakefield",42.5110927,-71.0807383,11/24/2017,obsr132343,0101000020E61000003782F9D02AC551C0B7DC4F7C6B414540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Berkshire,Bonny Ln,42.4376155,-73.0158234,1/6/2017,obsr131648,0101000020E6100000BD602640034152C0815CE2C803384540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,"Lakeside Cemetery, Wakefield",42.5110927,-71.0807383,12/3/2017,obsr317316,0101000020E61000003782F9D02AC551C0B7DC4F7C6B414540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,US-MA-Ipswich-97-99 Proctor Rd - 42.6510x-70.8198 Pony Express Fields,42.651031,-70.819805,1/2/2017,obsr290902,0101000020E61000003A0664AF77B451C052D7DAFB54534540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,US-MA-Ipswich-97-99 Proctor Rd - 42.6510x-70.8198 Pony Express Fields,42.651031,-70.819805,1/2/2017,obsr290902,0101000020E61000003A0664AF77B451C052D7DAFB54534540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Barnstable,"High Head, Pilgrim Heights",42.0563031,-70.1161194,11/28/2017,obsr137539,0101000020E6100000985B10806E8751C0EB94A2F034074540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Barnstable,"High Head, Pilgrim Heights",42.0563031,-70.1161194,11/28/2017,obsr137539,0101000020E6100000985B10806E8751C0EB94A2F034074540
Western Tanager,Piranga ludoviciana,1,Massachusetts,Essex,"Haverhill, MA - Private Residence ",42.7725342,-71.045258,12/18/2017,obsr343754,0101000020E61000007978CF81E5C251C051059266E2624540
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Berkshire,Otis Ave dalton,42.475599,-73.153313,5/2/2017,obsr391871,0101000020E61000004E4354E1CF4952C05281936DE03C4540
Mississippi Kite,Ictinia mississippiensis,3,Massachusetts,Barnstable,Province Lands Visitor Center,42.0737502,-70.2056259,6/4/2017,obsr55625,0101000020E61000007AED88F9288D51C0678984A570094540
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Bristol,Demarest Lloyd SP,41.5271179,-70.9857559,11/12/2017,obsr352663,0101000020E6100000B315EA9F16BF51C06FD16E9978C34440
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Barnstable,Sandy Neck,41.7353901,-70.3512096,11/9/2017,obsr137539,0101000020E6100000A482D4377A9651C0ADA6464321DE4440
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Middlesex,"Lakeside Cemetery, Wakefield, Massachusetts, US",42.5117768,-71.0818551,11/24/2017,obsr533075,0101000020E6100000B1602C1D3DC551C0FF6CF5E681414540
Mew Gull,Larus canus,1,Massachusetts,Barnstable,"Race Point Beach, Provincetown",42.0786041,-70.2249098,4/15/2017,obsr171350,0101000020E610000032E312EC648E51C06F6AFBB20F0A4540
Mew Gull,Larus canus,1,Massachusetts,Barnstable,"Race Point Beach, Provincetown",42.0786041,-70.2249098,4/15/2017,obsr171350,0101000020E610000032E312EC648E51C06F6AFBB20F0A4540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/15/2017,obsr51083,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,1/15/2017,obsr51083,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,2/24/2017,obsr201997,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Essex,"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich",42.6613998,-70.8144121,2/24/2017,obsr201997,0101000020E6100000DEBDED531FB451C05C4AA7BFA8544540
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Worcester,Bolton Flats WMA--Bolton,42.4640087,-71.6400582,10/20/2017,obsr523613,0101000020E61000005822ABB6F6E851C09DC717A3643B4540
Barnacle Goose,Branta leucopsis,1,Massachusetts,Hampden,Stanley Park,42.1236917,-72.7867413,11/19/2017,obsr334177,0101000020E6100000677A2EF8593252C0B1242F21D50F4540
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Plymouth,stakeout Rufous Hummingbird--Hingham (Nov 2017),42.1745363,-70.8847734,11/26/2017,obsr740369,0101000020E6100000BA579C20A0B851C0803B9A3457164540
